Item name,Price,Review num,Item url
Buffalo David Bitton Men's King Slim Fit Bootcut Jean,$50.00 - $119.00,147,https://www.amazon.com/Buffalo-David-Bitton-Bootcut-Sanded/dp/B011QTP5FS/ref=sr_1_326?s=apparel&ie=UTF8&qid=1548232154&sr=1-326&nodeID=1045564&psd=1
Wrangler RIGGS WORKWEAR Men's Big & Tall Carpenter Jean,$16.44 - $85.74,285,https://www.amazon.com/Riggs-Workwear-Wrangler-Ripstop-Carpenter/dp/B000A2K9TA/ref=sr_1_327?s=apparel&ie=UTF8&qid=1548232154&sr=1-327&nodeID=1045564&psd=1
Wrangler Authentics Men's Relaxed Fit Jean with Flex Denim,$19.99 - $40.97,161,https://www.amazon.com/Wrangler-Authentics-Classic-Relaxed-Stonewash/dp/B075X8VDHZ/ref=sr_1_328?s=apparel&ie=UTF8&qid=1548232154&sr=1-328&nodeID=1045564&psd=1
Levi's Men's Made in The USA 501 Original Fit Jean,$60.86 - $98.00,53,https://www.amazon.com/Levis-Mens-Original-Medium-Authentic/dp/B071FVNR2N/ref=sr_1_329?s=apparel&ie=UTF8&qid=1548232154&sr=1-329&nodeID=1045564&psd=1
Cinch Men's Black Label Loose-Fit Jean,$36.88 - $75.00,69,https://www.amazon.com/Cinch-Jeans-Label-Relaxed-Midstone/dp/B07HRT63QQ/ref=sr_1_330?s=apparel&ie=UTF8&qid=1548232154&sr=1-330&nodeID=1045564&psd=1
Enrica Men's Casual Letters Printed Jeans Skinny White Denim Pants,$26.99 - $29.99,60,https://www.amazon.com/Enrica-Casual-Color-Printed-Skinny/dp/B07K7HMWTH/ref=sr_1_331?s=apparel&ie=UTF8&qid=1548232154&sr=1-331&nodeID=1045564&psd=1
Levi's Men's 569 Loose Straight Fit-Jeans,$49.99 ,15,https://www.amazon.com/Levis-Loose-Straight-Fit-Jeans-Rubber/dp/B077XRNYJW/ref=sr_1_332?s=apparel&ie=UTF8&qid=1548232154&sr=1-332&nodeID=1045564&psd=1
Dickies Men's Slim Straight Five-Pocket Jean,$13.66 - $38.96,116,https://www.amazon.com/Dickies-Straight-5-Pocket-Heritage-Indigo/dp/B00RYLEUMC/ref=sr_1_333?s=apparel&ie=UTF8&qid=1548232154&sr=1-333&nodeID=1045564&psd=1
Cinch Men's Bronze Label Slim-Fit Jean,$24.99 - $57.50,99,https://www.amazon.com/Cinch-Mens-Bronze-Label-Stonewash/dp/B005DIE5GY/ref=sr_1_334?s=apparel&ie=UTF8&qid=1548232154&sr=1-334&nodeID=1045564&psd=1
True Religion Men's Geno Slim Straight Jeans,$105.50 - $159.00,10,https://www.amazon.com/True-Religion-Straight-Jeans-Night/dp/B0733337PJ/ref=sr_1_335?s=apparel&ie=UTF8&qid=1548232154&sr=1-335&nodeID=1045564&psd=1
True Religion Men's Ricky Relaxed-Fit Flap Pocket Jean In Midnight Black,$99.99 - $159.00,62,https://www.amazon.com/True-Religion-Relaxed-Pocket-Midnight-x/dp/B00KOIHN6C/ref=sr_1_336?s=apparel&ie=UTF8&qid=1548232154&sr=1-336&nodeID=1045564&psd=1
Victorious Mens Slim Fit Colored Stretch Jeans GS21,$14.99 - $29.99,95,https://www.amazon.com/Victorious-Mens-Colored-Stretch-Jeans/dp/B011JFASSS/ref=sr_1_337?s=apparel&ie=UTF8&qid=1548232162&sr=1-337&nodeID=1045564&psd=1
IZOD Men's Comfort Stretch Denim Jeans (RegularStraight and Relaxed Fit),$29.99 - $138.61,2,https://www.amazon.com/IZOD-Mens-Straight-Mavericks-40x30/dp/B076ZD6CTG/ref=sr_1_338?s=apparel&ie=UTF8&qid=1548232162&sr=1-338&nodeID=1045564&psd=1
Liuhond Skinny Fashion Men's Ripped Straight Holes Hip Hop Biker Stretchy Jeans,$26.99 - $35.99,13,https://www.amazon.com/Liuhond-Fashion-Straight-Stretchy-34Wx31L/dp/B076KMVGRH/ref=sr_1_339?s=apparel&ie=UTF8&qid=1548232162&sr=1-339&nodeID=1045564&psd=1
Haggar Men's Stretch Comfort Denim Expandable Waist 5-Pocket Relaxed Fit,$39.99 ,41,https://www.amazon.com/Haggar-Stretch-Comfort-Expandable-Relaxed/dp/B01N5UTJO3/ref=sr_1_340?s=apparel&ie=UTF8&qid=1548232162&sr=1-340&nodeID=1045564&psd=1
Victorious Mens Color Skinny Jeans,$21.00 - $31.95,233,https://www.amazon.com/Color-Skinny-Jeans-Black-Size-32-30/dp/B00IZOCUH4/ref=sr_1_341?s=apparel&ie=UTF8&qid=1548232162&sr=1-341&nodeID=1045564&psd=1
True Religion Men's Slim Straight Jean with Flap Back Pockets,$84.99 - $119.00,2,https://www.amazon.com/True-Religion-Straight-Pockets-Lagoon/dp/B07HHW629M/ref=sr_1_342?s=apparel&ie=UTF8&qid=1548232162&sr=1-342&nodeID=1045564&psd=1
Weatherproof Vintage 1948 Fleece-Lined Jeans Classic Straight Leg,$17.99 - $99.00,34,https://www.amazon.com/Weatherproof-Vintage-Fleece-Lined-Classic-Straight/dp/B01MY9TNNO/ref=sr_1_343?s=apparel&ie=UTF8&qid=1548232162&sr=1-343&nodeID=1045564&psd=1
Cinch Men's Dooley Relaxed-Fit Jean,$32.89 - $87.50,58,https://www.amazon.com/Cinch-Dooley-Relaxed-Medium-Stone/dp/B00FERJW4Y/ref=sr_1_344?s=apparel&ie=UTF8&qid=1548232162&sr=1-344&nodeID=1045564&psd=1
Hudson Jeans Men's Blake Slim Straight Zip Fly,$69.99 - $225.00,15,https://www.amazon.com/Hudson-Jeans-Blake-Straight-Crusher/dp/B06XTR1766/ref=sr_1_345?s=apparel&ie=UTF8&qid=1548232162&sr=1-345&nodeID=1045564&psd=1
Enzo Mens Designer Super Stretch Skinny Fit Jeans,$24.99 - $33.99,69,https://www.amazon.com/Enzo-Designer-Branded-Stretch-Skinny/dp/B00YYC2B6G/ref=sr_1_346?s=apparel&ie=UTF8&qid=1548232162&sr=1-346&nodeID=1045564&psd=1
Qazel Vorrlon Men's Ripped Skinny Distressed Destroyed Straight Fit Zipper Jeans with Holes,$18.99 - $24.99,612,https://www.amazon.com/Qazel-Vorrlon-Distressed-Destroyed-Straight/dp/B01H05SZSQ/ref=sr_1_347?s=apparel&ie=UTF8&qid=1548232162&sr=1-347&nodeID=1045564&psd=1
XARAZA Men's Distressed Ripped Biker Moto Denim Pants Slim Fit Zipper Jeans,$16.88 - $24.97,13,https://www.amazon.com/Distressed-Ripped-Biker-Denim-Zipper/dp/B06Y5HL8YX/ref=sr_1_348?s=apparel&ie=UTF8&qid=1548232162&sr=1-348&nodeID=1045564&psd=1
XARAZA Men's Skinny Slim Fit Stretch Jeans Denim Pencil Pants,$9.97 - $12.97,31,https://www.amazon.com/XARAZA-Skinny-Stretch-Jeans-Pencil/dp/B078HY9HR3/ref=sr_1_349?s=apparel&ie=UTF8&qid=1548232162&sr=1-349&nodeID=1045564&psd=1
Dickies Men's Relaxed Straight Flannel Lined Carpenter Jean,$41.99 - $48.96,50,https://www.amazon.com/Dickies-Relaxed-Straight-Carpenter-Stonewashed/dp/B00RYLZ8C8/ref=sr_1_350?s=apparel&ie=UTF8&qid=1548232162&sr=1-350&nodeID=1045564&psd=1
Wrangler Authentics Men's Big & Tall Classic Comfort-Waist Jean,$27.99 ,9,https://www.amazon.com/Wrangler-Authentics-Classic-Comfort-Waist-Stonewash/dp/B07D6Q29DC/ref=sr_1_351?s=apparel&ie=UTF8&qid=1548232162&sr=1-351&nodeID=1045564&psd=1
Grand River Stretch Blue Jean,$49.50 - $69.20,131,https://www.amazon.com/Grand-River-Stretch-Blue-Jean/dp/B007RFSPQC/ref=sr_1_352?s=apparel&ie=UTF8&qid=1548232162&sr=1-352&nodeID=1045564&psd=1
7 For All Mankind Men's Standard Straight Leg Jean,$94.99 - $266.17,2,https://www.amazon.com/All-Mankind-Standard-Straight-Drifter/dp/B07D8J7YR9/ref=sr_1_353?s=apparel&ie=UTF8&qid=1548232162&sr=1-353&nodeID=1045564&psd=1
Buffalo David Bitton Men's Six Stretch Straight-Leg Jean,$49.99 - $99.00,165,https://www.amazon.com/Buffalo-David-Bitton-Stretch-Straight/dp/B0035FF1S8/ref=sr_1_354?s=apparel&ie=UTF8&qid=1548232162&sr=1-354&nodeID=1045564&psd=1
Carhartt Men's Flame Resistant Utility Denim Jean Relaxed Fit,$64.99 - $152.89,31,https://www.amazon.com/Carhartt-Resistant-Utility-Relaxed-Midstone/dp/B007BAC0SM/ref=sr_1_355?s=apparel&ie=UTF8&qid=1548232162&sr=1-355&nodeID=1045564&psd=1
Wrangler Men's 20X No. 33 Relaxed Straight-Leg Jean,$25.99 - $70.00,128,https://www.amazon.com/Wrangler-Relaxed-Straight-Granite-38x36/dp/B001660PQQ/ref=sr_1_356?s=apparel&ie=UTF8&qid=1548232162&sr=1-356&nodeID=1045564&psd=1
Condor Outdoor Cipher Tactical Jeans Pants,$40.95 - $70.95,59,https://www.amazon.com/Condor-Outdoor-Cipher-Tactical-Indigo/dp/B06X9N9KZD/ref=sr_1_357?s=apparel&ie=UTF8&qid=1548232162&sr=1-357&nodeID=1045564&psd=1
Tide Brand Jeans Men's Jeans Straight Embroidered Shredded Jeans,$100.00 ,0,https://www.amazon.com/Brand-Jeans-Straight-Embroidered-Shredded/dp/B07K7Z955P/ref=sr_1_358?s=apparel&ie=UTF8&qid=1548232162&sr=1-358&nodeID=1045564&psd=1
YOYEAH Men's Fashion Big Loose Relaxed Straight-Leg Jeans,$29.99 - $57.99,33,https://www.amazon.com/YOYEAH-Relaxed-Comfortable-Straight-Nostalgic/dp/B078W3FXJH/ref=sr_1_359?s=apparel&ie=UTF8&qid=1548232162&sr=1-359&nodeID=1045564&psd=1
FEESON Men's Stylish Camo Straight Fit Stitching Moto Biker Blue Jeans,$25.99 - $32.99,61,https://www.amazon.com/FEESON-B073XGKLSM/dp/B073XGKLSM/ref=sr_1_360?s=apparel&ie=UTF8&qid=1548232162&sr=1-360&nodeID=1045564&psd=1
Men's Drop Crotch Denim Jogger Pants,$24.95 - $34.98,16,https://www.amazon.com/Mersenne-Crotch-Denim-Jogger-Indigo/dp/B079BCSKGX/ref=sr_1_361?s=apparel&ie=UTF8&qid=1548232162&sr=1-361&nodeID=1045564&psd=1
Mavi Men's Matt Classic Mid-Rise Relaxed Straight-Leg Jeans,$98.00 ,17,https://www.amazon.com/Mavi-Classic-Mid-Rise-Straight-Leg-Williamsburg/dp/B01G38R2X0/ref=sr_1_362?s=apparel&ie=UTF8&qid=1548232162&sr=1-362&nodeID=1045564&psd=1
Ariat Mens M3 Bandit,$40.99 - $79.99,56,https://www.amazon.com/Ariat-Denim-Jeans-Scoundrel-Athletic/dp/B00ESKFPTE/ref=sr_1_363?s=apparel&ie=UTF8&qid=1548232162&sr=1-363&nodeID=1045564&psd=1
Enrica Men's Black Zipper Ripped Straight Slim Moto Biker Jeans,$33.98 - $36.98,55,https://www.amazon.com/Black-Zipper-Ripped-Straight-Biker/dp/B074PH4C6H/ref=sr_1_364?s=apparel&ie=UTF8&qid=1548232162&sr=1-364&nodeID=1045564&psd=1
Signature by Levi Strauss & Co. Gold Label Men's Big and Tall Relaxed Fit Jeans,$21.99 - $38.00,23,https://www.amazon.com/Signature-Levi-Strauss-Gold-Label/dp/B077R5Q74D/ref=sr_1_365?s=apparel&ie=UTF8&qid=1548232162&sr=1-365&nodeID=1045564&psd=1
Lucky Brand Mens 410 Athletic Slim Briny Deep Jean,$49.95 - $107.94,0,https://www.amazon.com/Lucky-Brand-Athletic-Jeans-Briny/dp/B07L4P6CJJ/ref=sr_1_366?s=apparel&ie=UTF8&qid=1548232162&sr=1-366&nodeID=1045564&psd=1
Wrangler Men's Western Regular Bootcut Jean,$22.00 - $38.32,107,https://www.amazon.com/Wrangler-Mens-Western-Regular-36x32/dp/B001AE8598/ref=sr_1_367?s=apparel&ie=UTF8&qid=1548232162&sr=1-367&nodeID=1045564&psd=1
Wrangler Men's 20x Slim Straight Jean,$40.00 - $58.03,9,https://www.amazon.com/Wrangler-Mens-Straight-Denver-30X32/dp/B0745JT2RS/ref=sr_1_368?s=apparel&ie=UTF8&qid=1548232162&sr=1-368&nodeID=1045564&psd=1
LEE Men's Regular Fit Straight Leg Jeans,$12.99 - $109.20,1038,https://www.amazon.com/LEE-Regular-Straight-Jeans-Winston/dp/B071YD5BBP/ref=sr_1_369?s=apparel&ie=UTF8&qid=1548232162&sr=1-369&nodeID=1045564&psd=1
Levi's Men's Big and Tall 560 Comfort Fit Jean,$26.24 - $69.50,5,https://www.amazon.com/Levis-Mens-Comfort-Medium-Stonewash/dp/B0788BTQ7W/ref=sr_1_370?s=apparel&ie=UTF8&qid=1548232162&sr=1-370&nodeID=1045564&psd=1
Wrangler Men's Big Rugged Wear Relaxed Straight-Fit Jean Jean,$24.99 - $50.00,158,https://www.amazon.com/Wrangler-Rugged-Relaxed-Straight-Mediterranean/dp/B006K9YHO0/ref=sr_1_371?s=apparel&ie=UTF8&qid=1548232162&sr=1-371&nodeID=1045564&psd=1
Wrangler Authentics Men's Classic Relaxed Fit Five-Pocket Jean Short,$16.99 - $37.00,155,https://www.amazon.com/Wrangler-Authentics-Classic-Five-Pocket-Moonlight/dp/B07D4CRQCG/ref=sr_1_372?s=apparel&ie=UTF8&qid=1548232162&sr=1-372&nodeID=1045564&psd=1
Mavi Men's Zach Straight Leg Twill,$55.29 - $108.00,29,https://www.amazon.com/Mavi-Regular-Rise-Straight-Leg-Jeans-Twill/dp/B06XR8DLF5/ref=sr_1_373?s=apparel&ie=UTF8&qid=1548232162&sr=1-373&nodeID=1045564&psd=1
Levi's Men's 501 Original Fit Jean,$55.04 - $69.50,1,https://www.amazon.com/Levis-Mens-Original-Jean-Stone/dp/B077TKPJDT/ref=sr_1_374?s=apparel&ie=UTF8&qid=1548232162&sr=1-374&nodeID=1045564&psd=1
Cinch Men's Silver Label Slim-Fit Jean,$20.99 - $65.00,68,https://www.amazon.com/Cinch-Silver-Label-Medium-Stone/dp/B00DD5QLLG/ref=sr_1_375?s=apparel&ie=UTF8&qid=1548232162&sr=1-375&nodeID=1045564&psd=1
Key Apparel Men's Performance Denim Dungaree Jean,$15.17 - $27.99,811,https://www.amazon.com/Key-Apparel-Performance-Dungaree-Indigo/dp/B00NW9OU5C/ref=sr_1_376?s=apparel&ie=UTF8&qid=1548232162&sr=1-376&nodeID=1045564&psd=1
Heels & Jeans Stretch Slim Fit Comfy Skinny fit Jeans for Men Straight Denim Pants,$12.95 - $29.95,19,https://www.amazon.com/Heels-Jeans-Stretch-Skinny-Straight/dp/B07J3Q5DLR/ref=sr_1_378?s=apparel&ie=UTF8&qid=1548232162&sr=1-378&nodeID=1045564&psd=1
Levi's Men's 501 Original fit Jean,$59.99 ,2,https://www.amazon.com/Levis-Mens-Original-Fruit-Dove-Garment/dp/B07DQ9P5MC/ref=sr_1_379?s=apparel&ie=UTF8&qid=1548232162&sr=1-379&nodeID=1045564&psd=1
Savane Men's Big Tall Flat Front Active Flex Stretch Denim,$17.62 - $78.00,55,https://www.amazon.com/Savane-Front-Active-Stretch-Stonewash/dp/B01GSEVV1S/ref=sr_1_380?s=apparel&ie=UTF8&qid=1548232162&sr=1-380&nodeID=1045564&psd=1
Ariat Men's M5 Rebar Stretch Slim Fit Straight Leg Jean,$51.14 - $79.15,15,https://www.amazon.com/Ariat-REBAR-Stretch-Straight-35X34/dp/B014K8G82Q/ref=sr_1_381?s=apparel&ie=UTF8&qid=1548232162&sr=1-381&nodeID=1045564&psd=1
COOFANDY Mens Metallic Shiny Jeans Christmas Party Dance Disco Nightclub Pants Straight Leg Trousers,$12.99 - $27.99,14,https://www.amazon.com/COOFANDY-Metallic-Straight-Trousers-Luxurious/dp/B07FR8SDCF/ref=sr_1_382?s=apparel&ie=UTF8&qid=1548232162&sr=1-382&nodeID=1045564&psd=1
Dickies Men's Relaxed-Fit Double-Knee Workhorse Jean,$23.03 - $45.50,205,https://www.amazon.com/Dickies-Relaxed-Double-Washed-Indigo/dp/B000N8TJPG/ref=sr_1_383?s=apparel&ie=UTF8&qid=1548232162&sr=1-383&nodeID=1045564&psd=1
LEE Men's Modern Series Extreme Motion Fit Skinny Leg Jean,$27.79 - $40.00,8,https://www.amazon.com/LEE-Modern-Extreme-Motion-Prodigy/dp/B07H14D7CY/ref=sr_1_384?s=apparel&ie=UTF8&qid=1548232162&sr=1-384&nodeID=1045564&psd=1
Wrangler Men's Genuine Loose Fit Jean,$29.99 - $108.61,410,https://www.amazon.com/Genuine-Wrangler-Loose-Greyed-Indigo/dp/B000CEO8QQ/ref=sr_1_385?s=apparel&ie=UTF8&qid=1548232171&sr=1-385&nodeID=1045564&psd=1
HENGAO Men's Casual Stretch Jeans,$35.98 - $35.99,44,https://www.amazon.com/HENGAO-Stretch-Casual-Denim-Jeans/dp/B071JP3Q86/ref=sr_1_386?s=apparel&ie=UTF8&qid=1548232171&sr=1-386&nodeID=1045564&psd=1
Kenneth Cole Reaction Grey Stretch Fit Straight Leg Jean - Men's,$20.76 ,16,https://www.amazon.com/Kenneth-Cole-Reaction-Stretch-Straight/dp/B07GP4KCFL/ref=sr_1_387?s=apparel&ie=UTF8&qid=1548232171&sr=1-387&nodeID=1045564&psd=1
Levi's Men's Big & Tall 501 Original Shrink-to-fit Jean,$14.72 - $69.50,5,https://www.amazon.com/Levis-Mens-Original-Shrink-Stonewash/dp/B078FBYJK6/ref=sr_1_388?s=apparel&ie=UTF8&qid=1548232171&sr=1-388&nodeID=1045564&psd=1
Hudson Jeans Men's Byron Straight Leg Zip Fly Jeans,$64.50 - $215.00,8,https://www.amazon.com/Hudson-Jeans-Byron-Straight-Normandy/dp/B01N0BA24G/ref=sr_1_389?s=apparel&ie=UTF8&qid=1548232171&sr=1-389&nodeID=1045564&psd=1
Wrangler Men's 20x Vintage Bootcut Jean,$52.69 - $59.00,4,https://www.amazon.com/Wrangler-Vintage-Bootcut-Bryant-33X36/dp/B06XPQ4CJZ/ref=sr_1_390?s=apparel&ie=UTF8&qid=1548232171&sr=1-390&nodeID=1045564&psd=1
Yeokou Men's Casual Loose Hip Hop Denim Work Pants Jeans with Cargo Pockets,$28.01 - $46.99,52,https://www.amazon.com/Yeokou-Casual-Loose-Denim-Pockets/dp/B073P7LFLV/ref=sr_1_391?s=apparel&ie=UTF8&qid=1548232171&sr=1-391&nodeID=1045564&psd=1
Wrangler Men's Rugged Wear Angler Relaxed-fit Jean,$26.75 - $43.66,231,https://www.amazon.com/Wrangler-Rugged-Angler-Relaxed-Indigo/dp/B000A38D38/ref=sr_1_392?s=apparel&ie=UTF8&qid=1548232171&sr=1-392&nodeID=1045564&psd=1
CLOTPUS Men's Biker Moto Skinny Denim Jeans Tapered Leg Ripped Slim Fit Stretchy,$19.99 - $29.99,11,https://www.amazon.com/CLOTPUS-Skinny-Tapered-Ripped-Stretchy/dp/B07G46261S/ref=sr_1_393?s=apparel&ie=UTF8&qid=1548232171&sr=1-393&nodeID=1045564&psd=1
DL1961 Men's Avery Modern Straight,$36.87 - $188.00,6,https://www.amazon.com/DL1961-Avery-Modern-Straight-Breach/dp/B07BZ7MR13/ref=sr_1_394?s=apparel&ie=UTF8&qid=1548232171&sr=1-394&nodeID=1045564&psd=1
Wrangler Men¡¯s George Strait Cowboy Cut Slim Fit Jean,$41.90 - $65.00,138,https://www.amazon.com/Wrangler-George-Strait-Cowboy-Stone/dp/B000RC3F8U/ref=sr_1_395?s=apparel&ie=UTF8&qid=1548232171&sr=1-395&nodeID=1045564&psd=1
Ragstock Men's Metallic Shiny Jeans,$29.99 ,109,https://www.amazon.com/Ragstock-Metallic-Shiny-Jeans-Silver-36/dp/B00SZ0Z3LI/ref=sr_1_396?s=apparel&ie=UTF8&qid=1548232171&sr=1-396&nodeID=1045564&psd=1
Flypaper Men¡¯s Fashion Bootcut Blue Jeans Regular Fit Mens Work Pants,$22.99 - $29.99,293,https://www.amazon.com/Flypaper-Fashion-Bootcut-Regular-Medium/dp/B01AZXV4OW/ref=sr_1_397?s=apparel&ie=UTF8&qid=1548232171&sr=1-397&nodeID=1045564&psd=1
Calvin Klein Men's Modern Boot Cut Jean,$38.00 - $81.03,382,https://www.amazon.com/Calvin-Klein-Jeans-Modern-30Wx30L/dp/B00IN91LGW/ref=sr_1_398?s=apparel&ie=UTF8&qid=1548232171&sr=1-398&nodeID=1045564&psd=1
Volcom Mens Solver Denim Jean,$39.84 - $116.95,62,https://www.amazon.com/Volcom-Solver-Stretch-Denim-Rinser/dp/B00XLBMQJI/ref=sr_1_399?s=apparel&ie=UTF8&qid=1548232171&sr=1-399&nodeID=1045564&psd=1
Wrangler Men's 20x Relaxed Fit Jean,$28.44 - $66.25,99,https://www.amazon.com/Wrangler-Mens-Relaxed-Antique-36x30/dp/B005AF5MM6/ref=sr_1_400?s=apparel&ie=UTF8&qid=1548232171&sr=1-400&nodeID=1045564&psd=1
7 For All Mankind Men's Brett Slim Bootcut Jean,$80.99 - $215.00,20,https://www.amazon.com/All-Mankind-Classic-Bootcut-Midtown/dp/B011RDMHZO/ref=sr_1_401?s=apparel&ie=UTF8&qid=1548232171&sr=1-401&nodeID=1045564&psd=1
Carhartt Men's Flame Resistant Signature Denim Dungaree,$39.00 - $161.18,41,https://www.amazon.com/Carhartt-Resistant-Signature-Dungaree-Classic/dp/B016VYUE1I/ref=sr_1_402?s=apparel&ie=UTF8&qid=1548232171&sr=1-402&nodeID=1045564&psd=1
Joe's Jeans Men's Kinetic Brixton Straight Narrow,$78.17 - $228.15,35,https://www.amazon.com/Joes-Jeans-Kinetic-Brixton-Straight/dp/B01H3STDBS/ref=sr_1_403?s=apparel&ie=UTF8&qid=1548232171&sr=1-403&nodeID=1045564&psd=1
Carhartt Men's Full Swing Straight Tapered Jean,$44.99 - $63.92,22,https://www.amazon.com/Carhartt-Mens-Swing-Straight-Tapered/dp/B01N263M58/ref=sr_1_404?s=apparel&ie=UTF8&qid=1548232171&sr=1-404&nodeID=1045564&psd=1
Jouica Men's Ripped Slim Fit Tapered Leg Jeans,$17.99 - $29.99,41,https://www.amazon.com/Jouica-Ripped-Tapered-Blue-US-36/dp/B078N33YF9/ref=sr_1_405?s=apparel&ie=UTF8&qid=1548232171&sr=1-405&nodeID=1045564&psd=1
IZOD Men's Classic Denim Jeans (Regular Straight and Relaxed Fit),$21.74 - $133.49,312,https://www.amazon.com/IZOD-Regular-Straight-Relaxed-Vintage/dp/B00K19UTY2/ref=sr_1_406?s=apparel&ie=UTF8&qid=1548232171&sr=1-406&nodeID=1045564&psd=1
Timberland PRO Men's Grit N Grind Flex Denim Work Pant (Modern Fit),$34.88 - $52.31,6,https://www.amazon.com/Timberland-PRO-Grind-Denim-Modern/dp/B079TZV2ZQ/ref=sr_1_407?s=apparel&ie=UTF8&qid=1548232171&sr=1-407&nodeID=1045564&psd=1
Wrangler Men's Flame Resistant Cool Vantage Regular Fit Jean,$28.13 - $88.00,13,https://www.amazon.com/Wrangler-Flame-Resistant-Vantage-Regular/dp/B01NCVGLMY/ref=sr_1_408?s=apparel&ie=UTF8&qid=1548232171&sr=1-408&nodeID=1045564&psd=1
Key Apparel Men's Indigo Denim Logger Dungaree,$22.51 - $34.81,74,https://www.amazon.com/Key-Apparel-Relaxed-Indigo-Dungaree/dp/B000TJNC2U/ref=sr_1_409?s=apparel&ie=UTF8&qid=1548232171&sr=1-409&nodeID=1045564&psd=1
Dickies Men's Slim Taper Five-Pocket Jean,$26.99 - $38.95,108,https://www.amazon.com/Dickies-5-Pocket-Heritage-Tinted-Indigo/dp/B00RYLRVX2/ref=sr_1_410?s=apparel&ie=UTF8&qid=1548232171&sr=1-410&nodeID=1045564&psd=1
Joe's Jeans Men's The Brixton Straight and Narrow,$178.00 - $188.00,0,https://www.amazon.com/Joes-Jeans-Brixton-Straight-Narrow/dp/B07K7MZGC1/ref=sr_1_411?s=apparel&ie=UTF8&qid=1548232171&sr=1-411&nodeID=1045564&psd=1
Levi's Men's 501 Original STF Jean,$29.99 - $69.50,13,https://www.amazon.com/Levis-Mens-Original-Island-Green/dp/B077T8X2D5/ref=sr_1_412?s=apparel&ie=UTF8&qid=1548232171&sr=1-412&nodeID=1045564&psd=1
Wrangler Men's Rugged Wear Carpenter Jean,$15.00 - $59.95,206,https://www.amazon.com/Wrangler-Inseam-Relaxed-Antique-ANTIQUE/dp/B000FAJLR8/ref=sr_1_413?s=apparel&ie=UTF8&qid=1548232171&sr=1-413&nodeID=1045564&psd=1
Levi's Men's Made in The USA 541 Athletic Fit Jean,$35.00 - $88.00,27,https://www.amazon.com/Levis-Mens-Made-Athletic-Rinse/dp/B071JDZ4CF/ref=sr_1_414?s=apparel&ie=UTF8&qid=1548232171&sr=1-414&nodeID=1045564&psd=1
Buffalo David Bitton Men's Driven Relaxed Straight Fit Denim Pant,$42.50 - $79.99,8,https://www.amazon.com/Buffalo-David-Bitton-Relaxed-Straight/dp/B072R7ZGBR/ref=sr_1_415?s=apparel&ie=UTF8&qid=1548232171&sr=1-415&nodeID=1045564&psd=1
NITAGUT Men's Ripped Destroyed Distressed Slim Fit Jeans Biker Jeans,$19.99 - $29.99,75,https://www.amazon.com/NITAGUT-Ripped-Destroyed-Distressed-38/dp/B072LNTJH7/ref=sr_1_416?s=apparel&ie=UTF8&qid=1548232171&sr=1-416&nodeID=1045564&psd=1
Perruzo Men's Slim Fit Stylish Stretch Jeans,$19.99 - $29.99,106,https://www.amazon.com/Perruzo-Color-Jeans-34x30-Denim/dp/B01C3HILPI/ref=sr_1_417?s=apparel&ie=UTF8&qid=1548232171&sr=1-417&nodeID=1045564&psd=1
ETHANOL Mens Slim Hyper Stretch Motion Denim Five Pocket Jean,$14.99 - $21.99,66,https://www.amazon.com/ETHANOL-Stretch-Motion-APL26131SK-PK3PUELP/dp/B07F6HGSXT/ref=sr_1_418?s=apparel&ie=UTF8&qid=1548232171&sr=1-418&nodeID=1045564&psd=1
Wrangler Authentics Men's Big & Tall Classic Comfort-Waist Jean,$27.99 ,4,https://www.amazon.com/Wrangler-Authentics-Classic-Comfort-Waist-Black/dp/B07D6Q4J94/ref=sr_1_419?s=apparel&ie=UTF8&qid=1548232171&sr=1-419&nodeID=1045564&psd=1
Goodthreads Men's Slim-Fit Selvedge Jean,$50.00 ,64,https://www.amazon.com/Goodthreads-Mens-Slim-Fit-Selvedge-Jean/dp/B077T5NMSS/ref=sr_1_420?s=apparel&ie=UTF8&qid=1548232171&sr=1-420&nodeID=1045564&psd=1
Volcom Men's Vorta Stretch Denim Jean,$41.25 - $112.95,25,https://www.amazon.com/Volcom-Vorta-Stretch-Denim-Vintage/dp/B01DC3I6NO/ref=sr_1_421?s=apparel&ie=UTF8&qid=1548232171&sr=1-421&nodeID=1045564&psd=1
Levi's Men's Made in The USA 505 Regular Fit Jean,$57.83 - $98.00,68,https://www.amazon.com/Levis-Mens-Regular-Medium-Authentic/dp/B072Q5KHG4/ref=sr_1_422?s=apparel&ie=UTF8&qid=1548232171&sr=1-422&nodeID=1045564&psd=1
Plaid&Plain Men's Stretch Jeans Flannel Lined Jeans Slim Straight,$29.99 ,8,https://www.amazon.com/Plaid-Plain-Flannel-Straight-Regular/dp/B077D2H5W9/ref=sr_1_423?s=apparel&ie=UTF8&qid=1548232171&sr=1-423&nodeID=1045564&psd=1
IZOD Men's Comfort Stretch Slim Straight Fit Jeans,$26.18 - $29.99,8,https://www.amazon.com/IZOD-Comfort-Stretch-Straight-Vintage/dp/B07G5K9C5M/ref=sr_1_424?s=apparel&ie=UTF8&qid=1548232171&sr=1-424&nodeID=1045564&psd=1
