,Unnamed: 0,名字,投票人数,类型,产地,上映时间,时长,年代,评分,首映地点
15300,15300,波俄战争,112.0,剧情,波兰,2009-05-22 00:00:00,60,2009,6.3,美国
15301,15301,城堡中的医生,112.0,剧情,法国,1908-03-28 00:00:00,60,1908,6.8,美国
15302,15302,拉扎老师,1778.0,剧情,加拿大,2011-10-28 00:00:00,94,2011,7.8,美国
15303,15303,拉珠,48.0,剧情,德国,2011-01-24 00:00:00,24,2011,7.0,MaxOphülsFestival
15304,15304,啦啦队少女 フレフレ少,1295.0,喜剧,日本,2008-10-11 00:00:00,114,2008,6.4,美国
15305,15305,啦啦队夏令营,2902.0,喜剧,美国,2009-02-20 00:00:00,90,2009,6.0,美国
15306,15306,啦啦队长,467.0,剧情,美国,1999-09-12 00:00:00,85,1999,6.5,美国
15307,15307,腊肠花公子,59.0,纪录片,英国,2013-07-06 00:00:00,34,2013,8.7,美国
15308,15308,格哈德·里希特的绘画,112.0,纪录片,德国,2011-09-08 00:00:00,60,2011,8.6,美国
15309,15309,孤独的小孩,112.0,动画,加拿大,2009-08-27 00:00:00,60,2009,6.8,加拿大
15310,15310,欢场 歡,112.0,喜剧,中国,1985-12-05 00:00:00,60,1985,6.6,美国
15311,15311,蜡笔小新：奇异乐园大冒险 クレヨンしんちゃん ヘンダーランドの大,1363.0,喜剧,日本,1996-04-13 00:00:00,98,1996,7.6,日本
15312,15312,蜡笔小新之爆发！温泉火热大决战 クレヨンしんちゃん 爆発!温泉わくわく,1124.0,喜剧,日本,1999-04-17 00:00:00,110,1999,7.2,日本
15313,15313,蜡笔小新之电击！猪之蹄大作战 クレヨンしんちゃん 電撃!ブタのヒヅメ,848.0,喜剧,日本,1998-04-18 00:00:00,99,1998,7.7,日本
15314,15314,卡地亚 - 爱情天,112.0,喜剧,法国,2012-01-08 00:00:00,60,2012,5.8,美国
15315,15315,蜡笔小新之呼风唤雨！夕阳下的春日部男孩 クレヨンしんちゃん 嵐を呼ぶ!夕陽のカスカベボ,1642.0,动画,日本,2004-04-17 00:00:00,96,2004,8.7,美国
15316,15316,蜡笔总动员,1255.0,喜剧,美国,2014-02-06 00:00:00,78,2014,5.5,中国
15317,15317,蜡美人 白蝋の死美,72.0,悬疑,日本,2004-04-26 00:00:00,95,2004,5.7,美国
15318,15318,辣哥神探,112.0,剧情,美国,2013-05-07 00:00:00,60,2013,4.4,美国
15319,15319,蜡人馆,143.0,恐怖,德国,1924-11-13 00:00:00,65,1924,7.4,美国
15320,15320,蜡像,114.0,喜剧,美国,1988-06-17 00:00:00,95,1988,7.3,美国
15321,15321,,21041.0,喜剧,加拿大,2003-05-16 00:00:00,85,2003,7.6,戛纳电影节
15322,15322,辣妹保镖,884.0,喜剧,美国,2005-02-25 00:00:00,100,2005,6.1,美国
15323,15323,辣妹车神 D,69.0,剧情,日本,2007-08-03 00:00:00,100,2007,4.2,美国
15324,15324,辣妹闯情关,29.0,喜剧,美国,1998-05-08 00:00:00,84,1998,5.6,美国
15325,15325,辣妞征集,1519.0,纪录片,美国,2015-01-24 00:00:00,84,2015,6.6,美国
15326,15326,辣嫂,38.0,剧情,中国,2010-07-29 00:00:00,93,2010,6.7,中国
15327,15327,辣身舞,4122.0,剧情,美国,1987-08-21 00:00:00,100,1987,7.9,美国
15328,15328,辣身舞2：情迷哈瓦,3750.0,剧情,美国,2004-02-27 00:00:00,86,2004,8.1,美国
15329,15329,辣手摧花,4086.0,剧情,美国,1943-01-12 00:00:00,108,1943,7.5,美国
15330,15330,辣手回春,4360.0,喜剧,中国,2000-08-11 00:00:00,92,2000,6.0,美国
15331,15331,辣手娇娃,55.0,悬疑,意大利,1970-02-14 00:00:00,88,1970,5.8,美国
15332,15332,A计划 ,46553.0,喜剧,中国,1983-12-22 00:00:00,105,1983,7.6,香港
15333,15333,辣手美人心,463.0,剧情,美国,1992-02-07 00:00:00,124,1992,7.1,美国
15334,15334,SPEC：天,18735.0,剧情,日本,2012-04-07 00:00:00,119,2012,7.6,日本
15335,15335,辣死你妈,348.0,喜剧,其他,2011-09-08 00:00:00,97,2011,6.3,美国
15336,15336,来的都是客,497.0,剧情,中国,1990-06-12 00:00:00,93,1990,7.6,美国
15337,15337,来电惊魂,8674.0,惊悚,美国,2006-02-03 00:00:00,87,2006,6.0,美国
15338,15338,来来去去,66.0,剧情,印度,2003-06-12 00:00:00,167,2003,7.5,美国
15339,15339,来历不明,6703.0,科幻,中国,2013-08-23 00:00:00,95,2013,3.8,中国
15340,15340,晴涩,112.0,剧情,中国,2013-12-20 00:00:00,60,2013,2.7,美国
15341,15341,来临的一天,101.0,剧情,法国,2011-11-23 00:00:00,113,2011,7.2,法国
15342,15342,来去天堂,418.0,喜剧,美国,2001-02-16 00:00:00,87,2001,6.4,美国
15343,15343,融尸荡魄,112.0,喜剧,澳大利亚,1993-06-16 00:00:00,60,1993,5.4,美国
15344,15344,来日中国就学生宿舍的一年 日本に来てはみたけれど ～中国人就学生寮の１,730.0,纪录片,日本,2004-09-18 00:00:00,49,2004,8.0,日本
15345,15345,来如风 來如,96.0,动作,中国,1971-08-25 00:00:00,81,1971,6.5,香港
15346,15346,射手,112.0,惊悚,丹麦,2013-02-21 00:00:00,60,2013,5.5,美国
15347,15347,生死密电,112.0,历史,中国,2011-07-10 00:00:00,60,2011,6.8,美国
15348,15348,十七岁 17才  旅立,112.0,剧情,日本,2003-07-28 00:00:00,60,2003,5.9,美国
15349,15349,来自边缘的明信片,252.0,剧情,美国,1990-09-12 00:00:00,101,1990,7.5,美国
15350,15350,X战,115706.0,动作,美国,2000-07-14 00:00:00,104,2000,7.6,美国
15351,15351,来自东方,48.0,纪录片,比利时,1993-06-15 00:00:00,107,1993,8.4,美国
15352,15352,来自昏暗国度的回声 ,39.0,纪录片,法国,1990-11-28 00:00:00,91,1990,7.4,美国
15353,15353,来自伦敦的男人 ,821.0,剧情,法国,2007-11-01 00:00:00,139,2007,7.5,美国
15354,15354,来自马努斯岛的声音,105.0,动画,其他,2015-08-09 00:00:00,16,2015,6.9,澳大利亚
15355,15355,来自潘多拉的消息,43.0,纪录片,美国,2010-07-02 00:00:00,20,2010,7.8,美国
15356,15356,来自深处的钟声,79.0,纪录片,德国,1995-08-27 00:00:00,60,1995,7.4,美国
15357,15357,来自台湾的明信片,115.0,纪录片,中国,2009-07-01 00:00:00,60,2009,6.8,美国
15358,15358,来自天国的加油声 天国からのエー,168.0,剧情,日本,2011-10-01 00:00:00,114,2011,6.9,美国
15359,15359,来自天国的男人们 天国から来た男た,47.0,剧情,其他,2000-06-16 00:00:00,113,2000,6.5,美国
15360,15360,来自天上的声音,60.0,剧情,美国,1997-12-18 00:00:00,134,1997,7.5,美国
15361,15361,来自天堂的音符,1198.0,剧情,西班牙,2007-09-30 00:00:00,100,2007,7.6,美国
15362,15362,来自未来的爱,43.0,科幻,美国,20133-04-24,13,2013,6.8,美国
15363,15363,小说风波,112.0,喜剧,美国,1953-11-21 00:00:00,60,1953,8.6,美国
15364,15364,来自远方 ,337.0,剧情,其他,2015-09-10 00:00:00,93,2015,7.5,威尼斯电影节
15365,15365,银河对决,112.0,科幻,美国,1978-07-07 00:00:00,60,1978,8.4,美国
15366,15366,莱昂莫汉神父 L,467.0,剧情,法国,1961-09-22 00:00:00,130,1961,8.3,美国
15367,15367,鸳鸯剑侠 鴛鴦劍,112.0,剧情,中国,1965-12-22 00:00:00,60,1965,6.2,美国
15368,15368,莱姬娅之墓,97.0,剧情,英国,1964-01-20 00:00:00,81,1964,6.9,美国
15369,15369,莱克兹水域,59.0,短片,英国,1975-05-25 00:00:00,12,1975,6.0,美国
15370,15370,莱利的初次约会,2911.0,喜剧,美国,2015-08-14 00:00:00,5,2015,8.1,迪士尼D23展会
15371,15371,X战,102679.0,动作,美国,2003-09-29 00:00:00,133,2003,7.6,中国
15372,15372,莱姆生活,911.0,剧情,美国,2008-09-08 00:00:00,95,2008,6.5,美国
15373,15373,赖婚,183.0,剧情,美国,1920-05-05 00:00:00,145,1920,8.0,美国
15374,15374,赖家王老五,5245.0,喜剧,美国,2006-03-10 00:00:00,97,2006,6.1,美国
15375,15375,赖皮之宿 リアリズムの,182.0,喜剧,日本,2003-10-10 00:00:00,83,2003,7.7,多伦多电影节
15376,15376,寻找少校,112.0,纪录片,中国,2008-11-27 00:00:00,60,2008,9.1,美国
15377,15377,濑户的花嫁 仁 瀬戸の花,654.0,动画,日本,2008-11-28 00:00:00,30,2008,7.7,美国
15378,15378,濑户的花嫁 义 瀬戸の花,517.0,动画,日本,2009-01-30 00:00:00,30,2009,7.9,美国
15379,15379,濑户内月光小夜曲 瀬戸内ムーンライト・セレナ,216.0,剧情,日本,1997-03-15 00:00:00,110,1997,8.1,美国
15380,15380,濑在丸红子的事件簿：黑猫的三角 瀬在丸紅子の事件簿～黒猫の三角,305.0,悬疑,日本,2015-02-06 00:00:00,100,2015,6.0,美国
15381,15381,兰德的激情,50.0,剧情,美国,1999-05-30 00:00:00,104,1999,7.3,美国
15382,15382,爱有来生,51718.0,剧情,中国,2009-09-03 00:00:00,96,2009,7.6,美国
15383,15383,兰闺春怨,172.0,剧情,美国,1952-12-24 00:00:00,99,1952,7.6,美国
15384,15384,兰闺惊变,1729.0,剧情,美国,1962-10-31 00:00:00,134,1962,8.1,美国
15385,15385,兰闺艳血,765.0,剧情,美国,1950-05-17 00:00:00,94,1950,7.9,美国
15386,15386,兰花花,649.0,剧情,中国,1989-06-11 00:00:00,20,1989,8.9,美国
15387,15387,兰基先生的罪行,171.0,剧情,法国,1936-01-24 00:00:00,80,1936,7.6,美国
15388,15388,兰卡斯特的最后一次飞行,219.0,剧情,法国,2009-12-16 00:00:00,98,2009,6.1,美国
15389,15389,兰亭,210.0,剧情,中国,2014-03-08 00:00:00,108,2014,6.8,中国
15390,15390,成长的秘密,111.0,纪录片,中国,2010-03-19 00:00:00,60,2010,8.8,美国
15391,15391,岚：15周年的告白 嵐 15年,1165.0,纪录片,日本,2014-11-07 00:00:00,50,2014,9.6,日本
15392,15392,岚的通向明日之旅 嵐の明日に架ける,105.0,纪录片,日本,2011-11-23 00:00:00,72,2011,9.4,日本
15393,15393,拦截密码战,296.0,剧情,美国,2001-09-24 00:00:00,119,2001,6.6,美国
15394,15394,拦截目击者,1154.0,动作,美国,1990-09-21 00:00:00,97,1990,6.3,美国
15395,15395,拦截人魔岛,363.0,科幻,美国,1996-08-23 00:00:00,96,1996,6.1,美国
15396,15396,蓝,219.0,喜剧,中国,2012-07-04 00:00:00,40,2012,3.6,美国
15397,15397,蓝,3970.0,剧情,英国,1993-10-03 00:00:00,79,1993,8.5,美国
15398,15398,八面埋伏,53787.0,剧情,美国,2004-05-07 00:00:00,106,2004,7.6,泰国
15399,15399,半生缘 半生,32698.0,剧情,中国,1997-09-12 00:00:00,126,1997,7.6,美国
15400,15400,保罗,46345.0,喜剧,美国,2011-02-14 00:00:00,104,2011,7.6,英国
15401,15401,蓝宝石,225.0,音乐,澳大利亚,2012-09-19 00:00:00,103,2012,7.1,澳大利亚
15402,15402,蓝宝石案,596.0,悬疑,英国,1984-06-05 00:00:00,50,1984,8.9,美国
15403,15403,蓝点唱片－现代爵士的故事,47.0,纪录片,德国,2008-10-01 00:00:00,113,2008,9.0,美国
15404,15404,巨鳗,111.0,惊悚,美国,2007-06-29 00:00:00,60,2007,3.7,美国
15405,15405,本能,78813.0,爱情,美国,1992-03-20 00:00:00,127,1992,7.6,美国
15406,15406,蓝胡子,133.0,情色,法国,2009-02-08 00:00:00,80,2009,6.1,美国
15407,15407,蓝胡子,142.0,剧情,法国,1901-05-03 00:00:00,9,1901,7.7,美国
15408,15408,柳毅传书,111.0,爱情,中国,1962-06-01 00:00:00,60,1962,8.6,美国
15409,15409,蓝胡子,1156.0,剧情,法国,1972-05-25 00:00:00,125,1972,7.8,美国
15410,15410,蓝胡子的第八任妻子,228.0,喜剧,美国,1938-03-18 00:00:00,85,1938,7.9,美国
15411,15411,蓝江传之反飞组风云 藍江傳之反飛組風,1440.0,剧情,中国,1992-05-14 00:00:00,112,1992,6.9,美国
15412,15412,边境风云,47098.0,剧情,中国,2012-08-17 00:00:00,100,2012,7.6,中国
15413,15413,蓝精灵：圣诞颂歌,869.0,动画,美国,2011-09-09 00:00:00,22,2011,6.7,美国
15414,15414,冰河世纪：猛犸象的圣诞,19622.0,喜剧,美国,2011-11-24 00:00:00,25,2011,7.6,美国
15415,15415,旅行者,111.0,惊悚,美国,2010-07-02 00:00:00,60,2010,4.5,美国
15416,15416,蓝卡,71.0,剧情,德国,2005-03-15 00:00:00,92,2005,7.4,德国
15417,15417,蓝可儿之旅,1837.0,悬疑,中国,2014-03-20 00:00:00,38,2014,4.9,中国
15418,15418,蓝莓,123.0,西部,法国,2004-02-11 00:00:00,124,2004,5.5,法国
15419,15419,布鲁克斯先生,21371.0,剧情,美国,2007-06-01 00:00:00,120,2007,7.6,美国
15420,15420,蓝霹雳,242.0,剧情,美国,1983-02-05 00:00:00,109,1983,6.4,美国
15421,15421,蓝色爱情,1865.0,爱情,中国,2000-06-22 00:00:00,92,2000,7.3,美国
15422,15422,蓝色大海,2453.0,剧情,日本,2001-03-29 00:00:00,116,2001,6.7,日本
15423,15423,蓝色大丽花,126.0,剧情,美国,1946-03-05 00:00:00,96,1946,7.0,美国
15424,15424,拆弹部队,90376.0,剧情,美国,2008-09-04 00:00:00,131,2008,7.6,威尼斯电影节
15425,15425,蓝色的自行车,255.0,剧情,法国,2000-06-27 00:00:00,90,2000,7.6,意大利
15426,15426,蓝色的字,36.0,剧情,法国,2005-04-06 00:00:00,114,2005,7.1,美国
15427,15427,蓝色房间,338.0,剧情,法国,2014-04-23 00:00:00,75,2014,6.7,法国
15428,15428,蓝色非粉红,505.0,剧情,其他,2012-11-27 00:00:00,114,2012,7.2,委内瑞拉
15429,15429,蓝色废墟,1068.0,惊悚,美国,2013-05-18 00:00:00,90,2013,6.1,戛纳电影节
15430,15430,蓝色粉末,4914.0,剧情,美国,2009-05-26 00:00:00,106,2009,7.4,美国
15431,15431,闹鬼的旅馆房间 ,111.0,恐怖,法国,1897-05-13,60,1897,7.3,美国
15432,15432,初恋的回忆,15821.0,剧情,美国,2002-01-25 00:00:00,101,2002,7.6,美国
15433,15433,蓝色果冻海 ,1833.0,剧情,法国,2007-06-28 00:00:00,78,2007,7.9,美国
15434,15434,蓝色激情,1301.0,剧情,美国,2011-05-08 00:00:00,112,2011,7.3,美国
15435,15435,初恋红豆冰 初戀紅豆,51859.0,喜剧,其他,2010-09-09 00:00:00,104,2010,7.6,中国
15436,15436,蓝色金脉：世界水战争,166.0,纪录片,美国,2008-12-11 00:00:00,90,2008,8.5,美国
15437,15437,蓝色老虎,75.0,家庭,其他,2011-07-27 00:00:00,88,2011,8.3,Taiwan
15438,15438,蓝色描点 蒼い描,137.0,悬疑,日本,2006-09-08 00:00:00,93,2006,5.8,日本
15439,15439,穿靴子的猫,76637.0,喜剧,美国,2011-10-28 00:00:00,90,2011,7.6,美国
15440,15440,蓝色霹雳火 藍色霹靂,223.0,动作,中国,1991-06-06 00:00:00,93,1991,6.2,美国
15441,15441,蓝色青春 青い,5397.0,剧情,日本,2001-09-10 00:00:00,83,2001,7.9,多伦多电影节
15442,15442,此间的少年,25342.0,剧情,中国,2010-12-23 00:00:00,168,2010,7.6,美国
15443,15443,蓝色时分,315.0,剧情,泰国,2015-02-09 00:00:00,97,2015,6.6,柏林电影节
15444,15444,蓝色矢车菊,341.0,剧情,中国,2010-12-31 00:00:00,86,2010,4.1,台湾
15445,15445,生命,111.0,剧情,日本,2007-01-27 00:00:00,60,2007,5.9,美国
15446,15446,蓝色特快上的秘密,807.0,剧情,英国,2005-12-11 00:00:00,93,2005,7.5,美国
15447,15447,蓝色天空,320.0,剧情,美国,1994-09-09 00:00:00,101,1994,6.8,美国
15448,15448,蓝色天竺葵,192.0,悬疑,英国,2010-06-27 00:00:00,88,2010,8.1,美国
15449,15449,世界上对女人最危险的地方,111.0,纪录片,英国,2010-03-30 00:00:00,60,2010,7.1,美国
15450,15450,蓝色星球,247.0,纪录片,美国,1990-06-12 00:00:00,42,1990,8.7,美国
15451,15451,蓝色星球,204.0,纪录片,意大利,1981年,83,1981,8.2,美国
15452,15452,蓝色眼影 ,783.0,剧情,墨西哥,2007-11-14 00:00:00,85,2007,6.8,美国
15453,15453,蓝色阳光,44.0,悬疑,美国,1976-03-20 00:00:00,89,1976,6.8,美国
15454,15454,蓝色栀子,84.0,剧情,美国,1953-03-23 00:00:00,88,1953,7.1,美国
15455,15455,蓝色自行车,236.0,剧情,韩国,2007-04-19 00:00:00,97,2007,6.9,美国
15456,15456,催眠大师,169755.0,剧情,中国,2014-04-29 00:00:00,104,2014,7.6,中国
15457,15457,台上台下,111.0,剧情,中国,1983-06-05 00:00:00,60,1983,7.8,美国
15458,15458,蓝天使,1076.0,剧情,德国,1930-04-01 00:00:00,124,1930,7.9,美国
15459,15459,蓝天之车 青い,852.0,剧情,日本,2004-11-20 00:00:00,90,2004,6.7,美国
15460,15460,蓝调传奇,7870.0,剧情,美国,2008-12-05 00:00:00,109,2008,8.0,美国
15461,15461,蓝调海之恋,367.0,爱情,中国,2012-06-15 00:00:00,97,2012,4.4,中国
15462,15462,蓝调计程车 Такси-бл,114.0,剧情,俄罗斯,1990-09-07 00:00:00,110,1990,7.9,美国
15463,15463,蓝调牛仔妹,186.0,剧情,美国,1993-05-20 00:00:00,95,1993,5.9,美国
15464,15464,蓝调上海,1105.0,剧情,法国,2010-05-15 00:00:00,16,2010,4.5,美国
15465,15465,蓝调之歌,1984.0,喜剧,美国,2008-02-11 00:00:00,82,2008,8.1,美国
15466,15466,蓝星人怀乡曲,260.0,科幻,德国,2005-09-05 00:00:00,80,2005,7.6,美国
15467,15467,蓝勋飞行员,47.0,剧情,英国,1966-06-21 00:00:00,156,1966,7.4,美国
15468,15468,蓝烟,295.0,剧情,美国,2007-02-12 00:00:00,590,2007,6.0,美国
15469,15469,蓝烟火,60.0,剧情,美国,1969-12-18 00:00:00,134,1969,7.4,美国
15470,15470,蓝盐,3793.0,剧情,韩国,2011-09-01 00:00:00,120,2011,6.1,韩国
15471,15471,蓝眼睛，中国2,443.0,纪录片,美国,2013-09-10 00:00:00,21,2013,7.3,网络发布
15472,15472,蓝眼睛米奇,1923.0,喜剧,英国,1999-08-17 00:00:00,102,1999,6.7,美国
15473,15473,蓝衣魔鬼,245.0,剧情,美国,1995-09-29 00:00:00,102,1995,6.8,美国
15474,15474,蓝与白形成的蔚蓝色 青と白で水,5069.0,剧情,日本,2001-12-01 00:00:00,46,2001,7.2,日本
15475,15475,蓝与黑 藍與,145.0,剧情,中国,1966-06-30 00:00:00,118,1966,7.3,美国
15476,15476,蓝与灰,38.0,剧情,美国,1982-11-14 00:00:00,381,1982,9.4,美国
15477,15477,大白鲨,37689.0,剧情,美国,1975-06-20 00:00:00,124,1975,7.6,美国
15478,15478,大开眼戒,44293.0,剧情,英国,1999-07-16 00:00:00,159,1999,7.6,美国
15479,15479,篮板：山羊传奇,377.0,剧情,美国,1996-11-23 00:00:00,120,1996,8.1,美国
15480,15480,篮板球,460.0,喜剧,美国,2005-07-01 00:00:00,103,2005,6.6,美国
15481,15481,篮球梦,803.0,剧情,美国,1994-09-12 00:00:00,170,1994,8.7,美国
15482,15482,篮球小皇帝,4908.0,纪录片,美国,2008-09-06 00:00:00,105,2008,8.4,多伦多电影节
15483,15483,篮坛怪杰,346.0,剧情,英国,1986-11-14 00:00:00,114,1986,7.1,美国
15484,15484,篮子里的恶魔,289.0,喜剧,美国,1982-06-24 00:00:00,91,1982,7.0,美国
15485,15485,篮子里的恶魔,125.0,喜剧,美国,1990-03-02 00:00:00,90,1990,6.8,美国
15486,15486,篮子里的恶魔,90.0,喜剧,美国,1992-03-11 00:00:00,90,1992,6.1,美国
15487,15487,天真有牙,111.0,剧情,中国,1981-07-09 00:00:00,60,1981,7.0,美国
15488,15488,烂赌英雄 爛賭英,615.0,剧情,中国,1987-04-01 00:00:00,100,1987,6.2,美国
15489,15489,烂滚夫斗烂滚妻 爛滾夫鬥爛滾,3690.0,喜剧,中国,2013-09-26 00:00:00,99,2013,5.1,香港
15490,15490,烂头何 爛頭,250.0,剧情,中国,1979-08-04 00:00:00,103,1979,7.2,美国
15491,15491,郎心如铁 郎心如,350.0,犯罪,中国,1993-06-15 00:00:00,85,1993,6.2,美国
15492,15492,郎心似铁,1050.0,剧情,美国,1951-10-11 00:00:00,122,1951,7.8,美国
15493,15493,郎在对门唱山歌,1102.0,剧情,中国,2011-11-18 00:00:00,103,2011,6.9,中国
15494,15494,郞在远方,1089.0,爱情,韩国,2008-07-23 00:00:00,126,2008,7.5,韩国
15495,15495,狼,49.0,惊悚,西班牙,2004-11-05 00:00:00,125,2004,6.4,美国
15496,15496,狼,1457.0,剧情,法国,2009-10-19 00:00:00,105,2009,8.1,美国
15497,15497,狼,257.0,纪录片,美国,1999-03-01 00:00:00,40,1999,8.3,美国
15498,15498,狼，斩落日！ 风云篇・激情篇・怒涛篇 狼よ落日を斬れ　風雲篇・激,30.0,剧情,日本,1974-09-21 00:00:00,159,1974,7.1,美国
15499,15499,狼、羊、菜过河,571.0,动画,德国,1997-10-26 00:00:00,7,1997,6.9,美国
15500,15500,征服之光,111.0,纪录片,中国,2015-08-10 00:00:00,60,2015,7.8,美国
15501,15501,大内密探零零发 大內密探零零,138560.0,剧情,中国,1996-02-16 00:00:00,89,1996,7.6,香港
15502,15502,狼城脂粉侠,153.0,喜剧,美国,1965-06-24 00:00:00,97,1965,7.6,美国
15503,15503,道熙呀,15282.0,剧情,韩国,2014-05-19 00:00:00,119,2014,7.6,戛纳电影节
15504,15504,狼的夏天,123.0,剧情,其他,2003-04-29 00:00:00,87,2003,8.0,美国
15505,15505,电锯惊魂,53064.0,悬疑,美国,2007-10-26 00:00:00,93,2007,7.6,加拿大
15506,15506,狼嚎：重生,196.0,恐怖,美国,2010-07-03 00:00:00,92,2010,4.0,美国
15507,15507,狼来了,6272.0,动画,中国,1982-06-04 00:00:00,17,1982,7.9,美国
15508,15508,狼来了,350.0,动画,美国,2011-10-04 00:00:00,6,2011,6.7,美国
15509,15509,电锯惊魂,49318.0,悬疑,美国,2008-10-24 00:00:00,89,2008,7.6,美国
15510,15510,狼犬历险记,766.0,剧情,中国,1985-06-07 00:00:00,98,1985,7.9,美国
15511,15511,狼群,1088.0,剧情,美国,2015-01-25 00:00:00,80,2015,6.6,圣丹斯电影节
15512,15512,狼人,148.0,剧情,美国,1941-12-12 00:00:00,70,1941,7.2,美国
15513,15513,狼人,9192.0,剧情,英国,2010-02-10 00:00:00,103,2010,5.7,美国
15514,15514,铁线蕨青 アジアンタムブル,111.0,剧情,日本,2006-11-18 00:00:00,60,2006,7.4,美国
15515,15515,狼人生死恋,907.0,剧情,美国,1994-06-17 00:00:00,125,1994,6.7,美国
15516,15516,狼人游戏,129.0,恐怖,西班牙,2011-07-03 00:00:00,102,2011,5.2,美国
15517,15517,狼人镇,742.0,动作,法国,2014-11-14 00:00:00,91,2014,4.7,美国
15518,15518,狼入羊口,253.0,喜剧,德国,2008-10-10 00:00:00,99,2008,7.1,美国
15519,15519,下雨天 ,111.0,剧情,加拿大,2008-05-21 00:00:00,60,2008,7.7,法国
15520,15520,丁丁历险记,84383.0,动作,美国,2011-11-15 00:00:00,107,2011,7.6,中国
15521,15521,周六夜现场,111.0,喜剧,美国,2006-05-20 00:00:00,60,2006,8.6,美国
15522,15522,独裁者,117751.0,喜剧,美国,2012-05-16 00:00:00,99,2012,7.6,美国
15523,15523,狼吻夜惊魂,403.0,惊悚,中国,1995-06-29 00:00:00,91,1995,5.5,美国
15524,15524,狼溪,3231.0,惊悚,澳大利亚,2005-06-27 00:00:00,99,2005,5.8,美国
15525,15525,,111.0,喜剧,日本,2012-12-21 00:00:00,60,2012,6.7,美国
15526,15526,方世玉,55271.0,喜剧,中国,1993-03-04 00:00:00,100,1993,7.6,美国
15527,15527,狼牙幻想,226.0,剧情,意大利,2000-09-12 00:00:00,96,2000,8.0,美国
15528,15528,狼牙山五壮士,6452.0,战争,中国,1958-05-11 00:00:00,82,1958,7.2,美国
15529,15529,狼灾记,7648.0,剧情,中国,2009-09-13 00:00:00,97,2009,4.3,多伦多电影节
15530,15530,狼之一族,205.0,恐怖,英国,1984-09-15 00:00:00,95,1984,7.3,美国
15531,15531,狼踪,184.0,剧情,美国,1983-10-06 00:00:00,105,1983,8.0,美国
15532,15532,狼族盟约,6669.0,动作,法国,2001-01-31 00:00:00,142,2001,6.7,美国
15533,15533,狼族时代,390.0,剧情,法国,2003-10-08 00:00:00,113,2003,7.3,美国
15534,15534,给朱丽叶的信,59016.0,剧情,美国,2010-05-14 00:00:00,106,2010,7.6,美国
15535,15535,功夫熊猫之盖世五侠的秘密,46768.0,喜剧,美国,2008-11-09 00:00:00,25,2008,7.6,美国
15536,15536,1996年中央电视台春节,110.0,音乐,中国,1996-02-18 00:00:00,60,1996,6.3,美国
15537,15537,崀山生死恋,39.0,剧情,中国,2013-04-25 00:00:00,90,2013,6.5,美国
15538,15538,古惑仔3之只手遮天 古惑仔3之隻,33839.0,剧情,中国,1996-06-29 00:00:00,98,1996,7.6,美国
