price,pro_name,pro_url,review_num
110000,Kem Chống Nắng L'Oreal Paris UV Perfect Aqua...,https://tiki.vn/kem-chong-nang-l-oreal-paris-uv-perfect-aqua-essence-spf50-pa-30ml-p500036.html?src=category-page-1520&2hi=1,32
110000,Kem Chống Nắng Trang Điểm BB Cream L'oreal...,https://tiki.vn/kem-chong-nang-trang-diem-bb-cream-l-oreal-spf50-pa-uvp-30ml-p429876.html?src=category-page-1520&2hi=1,107
36000,Bột Than Tre Hoạt Tính Thải Độc Tố Da...,https://tiki.vn/bot-than-tre-hoat-tinh-thai-doc-to-da-milaganics-k01-tbtht02-50g-p907388.html?src=category-page-1520&2hi=1,37
34700,Sữa Rửa Mặt Chiết Xuất Từ Gạo 3W Clinic...,https://tiki.vn/sua-rua-mat-chiet-xuat-tu-gao-3w-clinic-brown-rice-foam-cleansing-100ml-p486648.html?src=category-page-1520&2hi=1,38
129000,Kẻ Mắt Nước Maybelline Hyper Sharp Power -...,https://tiki.vn/ke-mat-nuoc-maybelline-hyper-sharp-power-den-0-5g-p500680.html?src=category-page-1520&2hi=1,23
198000,Son Black Rouge Air Fit Velvet Tint Mood...,https://tiki.vn/son-black-rouge-air-fit-velvet-tint-mood-filter-p6618837.html?src=category-page-1520&2hi=0,6
27000,Mặt Nạ Giấy Cấp Nước & Làm Dịu Da Từ Trà...,https://tiki.vn/mat-na-giay-cap-nuoc-lam-diu-da-tu-tra-xanh-innisfree-my-real-squeeze-mask-green-tea-20ml-p3334835.html?src=category-page-1520&2hi=1,6
56000,Lăn Khử Mùi Nivea Phân Tử Bạc 50ml - 83778,https://tiki.vn/lan-khu-mui-nivea-phan-tu-bac-50ml-83778-p393596.html?src=category-page-1520&2hi=0,5
128500,Combo 3 Phim Thấm Dầu Jomi Mayan (70 Tờ) -...,https://tiki.vn/combo-3-phim-tham-dau-jomi-mayan-70-to-xanh-p426104.html?src=category-page-1520&2hi=1,123
198000,Combo 2 Nước Súc Miệng Hương Bạc Hà...,https://tiki.vn/combo-2-nuoc-suc-mieng-huong-bac-ha-listerine-cool-mint-750ml-chai-p554282.html?src=category-page-1520&2hi=1,233
168700,Tinh Chất Serum Làm Trắng Da Dew&Dew 24k...,https://tiki.vn/tinh-chat-serum-lam-trang-da-dew-dew-24k-gold-collagen-serum-whitening-dew-dew01-50ml-p559924.html?src=category-page-1520&2hi=1,56
